student_id,course_id,total_login_days,avg_session_time_min,total_study_time_min,last_login_days_ago,device_type
S9211,C8,28,24,4178,57,Desktop
S9212,C21,27,43,3071,55,Desktop
S9213,C26,81,72,2475,41,Desktop
S9214,C27,24,65,422,40,Mobile
S9215,C1,37,76,4629,30,Tablet
S9216,C30,3,59,1621,34,Mobile
S9217,C5,96,20,5667,8,Desktop
S9218,C22,8,11,4310,0,Desktop
S9219,C8,47,52,5784,29,Tablet
S9220,C3,89,32,4082,10,Mobile
S9221,C11,67,17,2055,4,Tablet
S9222,C6,32,21,2885,26,Tablet
S9223,C8,16,51,3260,39,Tablet
S9224,C7,64,11,2042,10,Desktop
S9225,C9,42,45,3475,18,Desktop
S9226,C6,61,43,4246,18,Mobile
S9227,C7,97,84,3311,30,Tablet
S9228,C20,79,37,5523,6,Tablet
S9229,C1,18,80,5046,52,Desktop
S9230,C30,38,22,2533,59,Mobile
S9231,C6,83,11,2331,48,Mobile
S9232,C13,27,59,5420,5,Mobile
S9233,C17,43,87,2849,17,Desktop
S9234,C4,50,59,4207,9,Mobile
S9235,C26,94,25,5958,21,Desktop
S9236,C29,7,71,3506,59,Mobile
S9237,C9,46,34,4680,18,Tablet
S9238,C10,73,36,4578,25,Tablet
S9239,C16,84,46,429,4,Tablet
S9240,C5,93,64,2301,14,Tablet
S9241,C29,41,68,5796,16,Desktop
S9242,C19,65,47,2043,29,Tablet
S9243,C11,57,55,3994,50,Tablet
S9244,C3,19,78,3858,57,Mobile
S9245,C1,7,65,4017,41,Desktop
S9246,C20,58,75,4525,20,Tablet
S9247,C19,74,50,1883,57,Tablet
S9248,C19,55,85,2891,21,Desktop
S9249,C8,17,90,2266,50,Mobile
S9250,C30,47,17,4535,32,Mobile
S9251,C14,86,55,5154,49,Tablet
S9252,C21,55,44,4005,30,Mobile
S9253,C19,53,30,2670,57,Mobile
S9254,C1,41,29,2914,53,Desktop
S9255,C20,48,90,4372,60,Tablet
S9256,C17,26,25,4766,35,Tablet
S9257,C30,81,19,3968,0,Mobile
S9258,C23,65,46,4681,3,Mobile
S9259,C12,77,18,4871,58,Tablet
S9260,C29,99,54,2162,15,Desktop
S9261,C25,17,69,4244,18,Tablet
S9262,C17,31,83,3219,39,Mobile
S9263,C22,21,48,4089,14,Mobile
S9264,C7,12,62,1512,35,Mobile
S9265,C25,75,16,1215,10,Mobile
S9266,C1,43,79,3484,51,Mobile
S9267,C6,37,26,4862,6,Tablet
S9268,C19,73,58,2112,4,Tablet
S9269,C10,79,59,3051,32,Desktop
S9270,C24,33,81,4017,49,Desktop
S9271,C3,85,20,2115,58,Mobile
S9272,C11,72,19,5825,22,Mobile
S9273,C27,66,64,5615,5,Mobile
S9274,C5,62,18,2164,4,Tablet
S9275,C22,77,26,2735,22,Desktop
S9276,C11,66,60,1623,43,Tablet
S9277,C12,41,75,2478,58,Desktop
S9278,C10,83,35,1840,45,Desktop
S9279,C8,78,54,445,25,Tablet
S9280,C10,83,62,2754,29,Mobile
S9281,C25,9,52,5420,29,Mobile
S9282,C25,15,18,5807,28,Mobile
S9283,C4,68,66,3823,57,Tablet
S9284,C22,41,72,2383,7,Desktop
S9285,C12,15,70,526,12,Desktop
S9286,C13,6,47,4385,18,Tablet
S9287,C16,23,46,5064,3,Tablet
S9288,C22,7,30,1466,7,Tablet
S9289,C6,8,85,5050,56,Desktop
S9290,C11,31,78,466,34,Tablet
S9291,C26,57,63,552,54,Mobile
S9292,C12,94,10,4270,23,Desktop
S9293,C22,61,49,5959,5,Desktop
S9294,C6,28,17,1134,16,Tablet
S9295,C11,73,26,203,39,Tablet
S9296,C30,66,58,2446,51,Tablet
S9297,C2,97,67,5897,45,Tablet
S9298,C17,36,25,4682,17,Tablet
S9299,C20,58,40,630,28,Desktop
S9300,C18,93,75,3070,53,Mobile
S9301,C9,58,24,5524,20,Tablet
S9302,C6,17,78,5413,25,Tablet
S9303,C28,72,30,2743,53,Mobile
S9304,C2,11,23,5117,41,Tablet
S9305,C23,8,81,5208,51,Tablet
S9306,C10,28,20,4710,7,Tablet
S9307,C29,55,45,4503,0,Desktop
S9308,C8,98,68,4059,45,Tablet
S9309,C14,23,47,5641,53,Tablet
S9310,C10,100,48,3669,47,Desktop
S9311,C7,21,26,2683,32,Tablet
S9312,C3,80,71,4739,44,Tablet
S9313,C7,98,73,3153,36,Mobile
S9314,C7,7,77,4911,38,Mobile
S9315,C11,87,28,5176,5,Tablet
S9316,C26,94,56,1906,4,Desktop
S9317,C28,38,66,1377,50,Mobile
S9318,C27,63,21,1306,57,Mobile
S9319,C1,94,65,5484,22,Mobile
S9320,C16,29,82,4549,30,Mobile
S9321,C21,85,89,3754,44,Tablet
S9322,C10,64,12,2986,51,Mobile
S9323,C7,3,65,1250,22,Mobile
S9324,C27,34,79,2944,23,Mobile
S9325,C5,43,18,5069,14,Mobile
S9326,C21,28,85,4586,59,Mobile
S9327,C18,12,34,490,28,Mobile
S9328,C20,38,39,4064,35,Desktop
S9329,C26,56,32,5344,0,Desktop
S9330,C10,42,43,2536,19,Desktop
S9331,C22,1,48,1494,30,Tablet
S9332,C27,68,67,3197,16,Desktop
S9333,C21,58,86,2638,22,Mobile
S9334,C26,29,56,2701,45,Mobile
S9335,C29,23,15,4632,49,Tablet
S9336,C14,67,69,735,28,Tablet
S9337,C13,8,81,4728,26,Mobile
S9338,C15,57,43,3609,39,Mobile
S9339,C20,13,80,1557,26,Desktop
S9340,C10,54,76,4283,51,Mobile
S9341,C25,8,58,4586,32,Mobile
S9342,C2,2,69,2519,25,Mobile
S9343,C21,2,85,3242,22,Mobile
S9344,C13,72,26,4708,49,Desktop
S9345,C21,28,40,884,8,Tablet
S9346,C30,48,70,5922,8,Desktop
S9347,C5,38,27,4987,49,Desktop
S9348,C14,1,10,3603,48,Desktop
S9349,C10,64,19,1334,57,Mobile
S9350,C13,13,74,3663,23,Tablet
S9351,C30,98,89,5797,56,Tablet
S9352,C13,2,82,2987,4,Tablet
S9353,C15,30,81,4989,48,Tablet
S9354,C13,20,68,2738,34,Mobile
S9355,C10,20,32,2760,55,Desktop
S9356,C7,31,75,3917,10,Desktop
S9357,C30,14,55,5232,32,Mobile
S9358,C30,59,52,2879,37,Tablet
S9359,C10,4,32,2414,37,Tablet
S9360,C2,63,33,4045,9,Mobile
S9361,C10,50,31,889,16,Desktop
S9362,C24,45,32,2936,6,Desktop
S9363,C10,81,50,5400,33,Mobile
S9364,C8,82,54,2665,52,Desktop
S9365,C5,41,80,3084,55,Tablet
S9366,C7,97,23,2428,11,Tablet
S9367,C2,71,43,5993,19,Mobile
S9368,C30,6,42,3917,4,Mobile
S9369,C6,43,82,3819,50,Desktop
S9370,C21,63,84,3043,14,Desktop
S9371,C9,33,47,2188,20,Desktop
S9372,C23,13,46,1691,43,Mobile
S9373,C25,51,86,4795,29,Mobile
S9374,C19,28,55,382,54,Mobile
S9375,C14,45,41,4750,28,Desktop
S9376,C26,88,56,5455,48,Mobile
S9377,C2,70,87,322,17,Mobile
S9378,C8,76,77,5647,22,Desktop
S9379,C6,8,27,4547,14,Mobile
S9380,C12,56,58,2987,43,Tablet
S9381,C26,62,87,398,50,Tablet
S9382,C26,5,33,3775,57,Desktop
S9383,C15,98,43,3615,40,Desktop
S9384,C9,84,31,5790,46,Mobile
S9385,C11,94,78,2844,18,Tablet
S9386,C20,45,12,1934,33,Tablet
S9387,C25,52,50,3679,3,Tablet
S9388,C26,45,87,1130,6,Desktop
S9389,C6,28,56,4786,1,Mobile
S9390,C26,5,18,393,14,Desktop
S9391,C23,32,27,3757,17,Desktop
S9392,C23,14,11,2496,41,Tablet
S9393,C10,87,24,3975,24,Mobile
S9394,C21,29,82,5548,28,Tablet
S9395,C10,58,49,1048,30,Tablet
S9396,C2,35,37,1384,36,Tablet
S9397,C5,61,85,227,7,Tablet
S9398,C5,84,42,1970,38,Mobile
S9399,C12,16,80,5976,36,Desktop
S9400,C26,91,68,4504,3,Desktop
S9401,C20,36,47,4505,1,Tablet
S9402,C16,21,32,3548,49,Tablet
S9403,C5,4,63,5814,56,Mobile
S9404,C19,27,63,5638,35,Mobile
S9405,C9,19,11,1737,10,Mobile
S9406,C1,41,60,1443,34,Mobile
S9407,C13,41,24,435,13,Tablet
S9408,C16,63,81,1980,59,Desktop
S9409,C2,69,10,4956,31,Mobile
S9410,C22,17,76,2848,24,Mobile
S9411,C29,47,43,5546,17,Mobile
S9412,C12,32,75,3312,1,Tablet
S9413,C11,58,78,3047,13,Tablet
S9414,C25,37,40,886,48,Desktop
S9415,C17,45,68,4180,54,Desktop
S9416,C16,16,51,4488,23,Mobile
S9417,C4,27,50,2654,28,Desktop
S9418,C28,44,55,2265,7,Desktop
S9419,C23,44,67,3304,54,Tablet
S9420,C10,10,88,3632,15,Tablet
S9421,C18,73,42,4715,42,Tablet
S9422,C18,58,40,782,15,Desktop
S9423,C17,100,28,2752,15,Desktop
S9424,C24,9,13,3205,15,Mobile
S9425,C12,47,89,4670,56,Desktop
S9426,C28,72,72,2251,23,Desktop
S9427,C9,59,42,5513,8,Tablet
S9428,C27,13,58,2225,40,Tablet
S9429,C6,28,37,4579,13,Desktop
S9430,C9,100,37,5013,13,Desktop
S9431,C18,68,69,2510,45,Desktop
S9432,C11,98,41,3377,54,Tablet
S9433,C11,56,14,5202,47,Mobile
S9434,C19,88,48,658,52,Tablet
S9435,C10,1,15,4781,28,Mobile
S9436,C4,27,58,4386,29,Mobile
S9437,C12,4,23,3187,15,Mobile
S9438,C25,65,55,2316,31,Desktop
S9439,C13,93,87,1801,48,Tablet
S9440,C25,68,77,5043,13,Tablet
S9441,C13,80,74,2094,54,Mobile
S9442,C27,36,48,4431,26,Desktop
S9443,C29,99,36,839,24,Mobile
S9444,C7,62,64,5653,49,Mobile
S9445,C11,66,13,3453,14,Mobile
S9446,C13,4,55,1795,25,Desktop
S9447,C4,42,47,1682,41,Desktop
S9448,C27,16,76,2851,60,Mobile
S9449,C10,91,22,4590,40,Desktop
S9450,C5,88,46,1650,9,Tablet
S9451,C18,20,57,5457,19,Desktop
S9452,C7,72,12,4901,3,Desktop
S9453,C27,13,43,3798,35,Tablet
S9454,C14,49,21,3558,13,Tablet
S9455,C27,16,18,5475,15,Mobile
S9456,C28,38,20,1972,25,Mobile
S9457,C9,58,30,1633,0,Mobile
S9458,C30,51,87,1007,44,Mobile
S9459,C25,4,52,2075,27,Tablet
S9460,C13,74,16,4983,21,Desktop
S9461,C18,90,68,1235,43,Mobile
S9462,C3,94,79,909,20,Tablet
S9463,C23,16,48,5968,31,Mobile
S9464,C1,31,25,4215,34,Mobile
S9465,C16,48,90,3101,16,Mobile
S9466,C24,19,13,3051,14,Mobile
S9467,C20,75,15,1656,2,Mobile
S9468,C9,54,11,2163,57,Mobile
S9469,C6,52,44,2802,22,Desktop
S9470,C1,87,60,4585,7,Tablet
S9471,C8,82,19,4240,28,Tablet
S9472,C24,8,89,5306,21,Tablet
S9473,C9,26,88,913,6,Mobile
S9474,C21,96,22,1587,45,Tablet
S9475,C5,77,16,1791,40,Desktop
S9476,C22,68,47,2328,23,Desktop
S9477,C6,38,30,4955,58,Desktop
S9478,C21,95,61,3883,40,Mobile
S9479,C2,77,76,982,26,Tablet
S9480,C11,7,39,5327,43,Mobile
S9481,C1,98,33,2856,34,Tablet
S9482,C11,73,60,597,27,Mobile
S9483,C29,98,16,4444,11,Tablet
S9484,C3,54,60,5525,47,Tablet
S9485,C14,82,58,4788,44,Desktop
S9486,C15,37,20,1737,21,Desktop
S9487,C2,14,69,3008,25,Desktop
S9488,C23,4,73,2122,48,Mobile
S9489,C7,21,30,3317,38,Desktop
S9490,C1,4,14,5176,28,Desktop
S9491,C23,76,10,4308,6,Tablet
S9492,C30,65,61,2469,27,Desktop
S9493,C21,75,49,4492,46,Tablet
S9494,C5,21,43,3845,58,Tablet
S9495,C15,31,22,5988,52,Desktop
S9496,C15,94,83,692,44,Desktop
S9497,C13,11,78,3669,41,Tablet
S9498,C5,6,22,4828,19,Desktop
S9499,C6,11,84,1876,25,Tablet
S9500,C8,23,39,4916,48,Mobile
S9501,C17,16,44,4878,29,Desktop
S9502,C14,77,49,1159,47,Tablet
S9503,C21,66,53,2037,14,Desktop
S9504,C13,18,73,4483,28,Tablet
S9505,C17,44,38,5273,5,Mobile
S9506,C11,8,75,3467,48,Mobile
S9507,C3,72,22,5560,47,Mobile
S9508,C23,34,69,3840,37,Mobile
S9509,C18,42,50,3279,20,Desktop
S9510,C26,8,14,3244,32,Tablet
S9511,C23,100,43,2982,47,Desktop
S9512,C9,22,81,3153,45,Mobile
S9513,C14,93,76,2220,20,Desktop
S9514,C15,85,46,3737,44,Desktop
S9515,C23,27,26,2245,30,Mobile
S9516,C20,52,57,3950,24,Mobile
S9517,C29,63,24,708,33,Desktop
S9518,C18,99,86,5047,7,Mobile
S9519,C21,77,45,5056,27,Desktop
S9520,C2,43,13,1641,49,Mobile
S9521,C12,46,21,5829,26,Tablet
S9522,C17,100,64,2745,44,Mobile
S9523,C16,63,73,1120,34,Desktop
S9524,C6,5,44,3214,36,Desktop
S9525,C24,3,32,618,1,Desktop
S9526,C8,46,27,4258,46,Mobile
S9527,C22,22,56,988,60,Tablet
S9528,C4,21,51,1313,27,Desktop
S9529,C12,49,84,3771,1,Tablet
S9530,C18,45,33,2897,25,Desktop
S9531,C28,48,36,5802,16,Desktop
S9532,C25,17,36,5621,9,Mobile
S9533,C8,88,21,820,39,Desktop
S9534,C2,86,40,801,36,Tablet
S9535,C22,61,24,2748,24,Mobile
S9536,C16,93,28,3762,44,Mobile
S9537,C6,19,83,2061,25,Mobile
S9538,C21,36,78,5662,26,Tablet
S9539,C24,62,64,4764,43,Tablet
S9540,C19,65,58,2058,33,Desktop
S9541,C3,68,66,390,1,Mobile
S9542,C15,6,17,1417,31,Desktop
S9543,C21,72,43,5873,52,Tablet
S9544,C24,74,87,676,40,Desktop
S9545,C30,85,13,1419,25,Desktop
S9546,C25,42,39,3753,20,Desktop
S9547,C6,100,40,4549,6,Tablet
S9548,C29,70,54,4288,23,Mobile
S9549,C16,75,10,5850,2,Mobile
S9550,C4,86,27,2298,27,Desktop
S9551,C21,87,65,5413,22,Mobile
S9552,C14,19,71,215,40,Desktop
S9553,C21,14,85,3592,37,Mobile
S9554,C12,65,86,5175,23,Desktop
S9555,C9,97,10,5096,47,Tablet
S9556,C13,64,45,755,57,Tablet
S9557,C23,25,25,4033,20,Mobile
S9558,C20,20,22,379,11,Tablet
S9559,C12,42,49,2675,25,Mobile
S9560,C21,8,73,3094,46,Tablet
S9561,C18,80,67,4585,54,Tablet
S9562,C5,66,23,4331,47,Desktop
S9563,C11,57,21,2678,59,Mobile
S9564,C5,20,23,5817,57,Mobile
S9565,C3,16,41,3136,48,Mobile
S9566,C28,26,23,3364,60,Tablet
S9567,C10,30,56,4571,2,Desktop
S9568,C26,89,32,3892,59,Desktop
S9569,C7,98,14,4205,24,Mobile
S9570,C18,47,49,1745,51,Tablet
S9571,C19,59,36,5419,5,Mobile
S9572,C17,10,72,1206,37,Desktop
S9573,C27,24,74,2327,38,Mobile
S9574,C14,27,84,4116,48,Tablet
S9575,C27,87,59,2574,40,Tablet
S9576,C29,13,83,3789,8,Tablet
S9577,C9,73,49,2983,27,Mobile
S9578,C16,52,74,1239,1,Desktop
S9579,C27,21,90,1401,19,Tablet
S9580,C18,34,75,918,28,Mobile
S9581,C10,12,86,4312,35,Desktop
S9582,C16,79,20,970,42,Desktop
S9583,C18,5,16,5016,45,Mobile
S9584,C10,18,33,5609,60,Mobile
S9585,C19,47,80,4178,2,Desktop
S9586,C8,77,35,4096,50,Mobile
S9587,C2,21,51,1205,51,Tablet
S9588,C22,50,11,4550,25,Mobile
S9589,C2,13,60,1028,18,Mobile
S9590,C13,86,90,4057,20,Mobile
S9591,C11,97,17,4149,6,Mobile
S9592,C6,83,36,5509,24,Desktop
S9593,C11,8,38,2458,53,Desktop
S9594,C15,56,43,4057,23,Mobile
S9595,C20,59,87,1045,46,Mobile
S9596,C20,19,30,2638,43,Mobile
S9597,C4,73,58,4040,24,Tablet
S9598,C1,58,46,4638,53,Desktop
S9599,C9,56,62,1602,1,Tablet
S9600,C28,69,81,2288,9,Desktop
S9601,C9,38,85,2680,11,Desktop
S9602,C26,73,52,470,7,Mobile
S9603,C28,91,81,2954,42,Tablet
S9604,C28,47,40,3143,55,Tablet
S9605,C10,65,20,3628,42,Desktop
S9606,C7,56,77,2514,25,Tablet
S9607,C16,67,42,1585,12,Tablet
S9608,C14,7,19,695,16,Tablet
S9609,C30,48,71,250,51,Mobile
S9610,C13,64,71,1618,40,Desktop
S9611,C14,31,79,4948,21,Desktop
S9612,C14,93,63,380,52,Tablet
S9613,C21,73,77,4528,26,Tablet
S9614,C3,56,48,3382,35,Mobile
S9615,C28,39,67,3144,5,Mobile
S9616,C29,35,31,2156,53,Desktop
S9617,C22,24,13,780,29,Tablet
S9618,C1,31,86,2992,13,Mobile
S9619,C1,66,16,5908,22,Desktop
S9620,C4,39,76,1528,22,Mobile
S9621,C22,21,68,5720,58,Tablet
S9622,C11,34,38,3464,22,Desktop
S9623,C10,83,83,1872,22,Mobile
S9624,C26,48,35,1921,25,Desktop
S9625,C14,65,20,2072,11,Mobile
S9626,C29,37,74,2227,50,Desktop
S9627,C1,6,47,884,43,Desktop
S9628,C17,7,38,5603,58,Mobile
S9629,C11,91,14,4046,34,Desktop
S9630,C26,44,20,4257,48,Tablet
S9631,C11,35,69,2805,43,Tablet
S9632,C14,16,63,5018,28,Desktop
S9633,C30,11,88,5355,5,Mobile
S9634,C6,42,23,4949,6,Mobile
S9635,C22,15,38,1399,7,Mobile
S9636,C7,47,35,1648,49,Desktop
S9637,C30,43,39,4155,9,Desktop
S9638,C19,7,55,2518,41,Desktop
S9639,C23,53,32,2541,6,Desktop
S9640,C20,56,19,574,2,Desktop
S9641,C16,8,17,3359,37,Mobile
S9642,C11,3,61,5942,28,Mobile
S9643,C2,12,45,1838,29,Tablet
S9644,C29,72,32,3785,60,Tablet
S9645,C30,57,21,3347,43,Desktop
S9646,C13,72,35,555,35,Tablet
S9647,C20,26,44,452,32,Tablet
S9648,C17,10,30,3568,34,Tablet
S9649,C29,80,70,2586,5,Desktop
S9650,C16,22,60,769,45,Mobile
S9651,C30,78,79,1949,22,Desktop
S9652,C26,3,58,781,44,Desktop
S9653,C26,66,81,509,48,Mobile
S9654,C14,77,47,255,58,Tablet
S9655,C20,91,52,3807,23,Tablet
S9656,C10,59,36,1685,59,Tablet
S9657,C15,100,33,2327,22,Desktop
S9658,C9,77,32,1964,52,Desktop
S9659,C22,34,15,2060,15,Mobile
S9660,C20,6,76,4511,47,Tablet
S9661,C27,78,70,5789,44,Tablet
S9662,C28,75,41,720,9,Desktop
S9663,C2,62,35,3330,22,Desktop
S9664,C20,80,13,3637,5,Desktop
S9665,C17,24,65,2785,2,Tablet
S9666,C27,8,20,5250,47,Desktop
S9667,C19,99,36,4460,15,Mobile
S9668,C21,45,76,5358,19,Tablet
S9669,C20,42,18,4824,3,Tablet
S9670,C9,19,40,5569,48,Tablet
S9671,C8,76,64,4358,35,Mobile
S9672,C26,73,79,2187,50,Mobile
S9673,C17,96,10,2698,45,Tablet
S9674,C5,1,64,786,40,Desktop
S9675,C22,4,26,3659,59,Mobile
S9676,C4,48,76,1521,16,Desktop
S9677,C26,63,29,4144,7,Desktop
S9678,C26,10,46,2149,21,Tablet
S9679,C24,76,69,2114,15,Mobile
S9680,C8,8,42,2921,28,Desktop
S9681,C5,12,37,2448,21,Desktop
S9682,C24,69,19,4538,34,Tablet
S9683,C24,58,63,1726,23,Desktop
S9684,C16,82,72,4679,55,Tablet
S9685,C21,81,24,3508,38,Desktop
S9686,C29,84,56,3403,34,Tablet
S9687,C8,91,28,3793,24,Desktop
S9688,C14,87,71,1582,19,Desktop
S9689,C18,26,65,4913,23,Desktop
S9690,C14,45,15,4305,41,Mobile
S9691,C26,62,70,1726,49,Tablet
S9692,C17,89,64,2094,36,Desktop
S9693,C9,24,48,2151,52,Tablet
S9694,C6,34,69,1975,28,Tablet
S9695,C4,31,23,3575,54,Tablet
S9696,C26,32,22,1266,42,Mobile
S9697,C29,93,82,5462,1,Tablet
S9698,C3,14,82,5401,48,Desktop
S9699,C27,99,82,5955,46,Desktop
S9700,C29,19,37,4392,1,Tablet
S9701,C14,35,35,318,17,Desktop
S9702,C2,34,84,5441,32,Mobile
S9703,C25,2,23,4276,27,Tablet
S9704,C5,74,80,585,28,Desktop
S9705,C19,28,33,1969,51,Desktop
S9706,C29,31,28,2930,35,Tablet
S9707,C23,76,55,4609,10,Tablet
S9708,C1,54,23,2885,36,Tablet
S9709,C22,33,72,4424,1,Mobile
S9710,C16,6,60,3751,9,Tablet
S9711,C22,80,70,4801,47,Tablet
S9712,C29,97,76,426,57,Mobile
S9713,C25,73,87,4189,52,Desktop
S9714,C14,3,80,2570,2,Mobile
S9715,C19,91,81,4109,36,Desktop
S9716,C22,45,24,4846,13,Tablet
S9717,C4,17,29,5299,33,Tablet
S9718,C10,39,28,3034,52,Tablet
S9719,C6,72,90,5392,56,Desktop
S9720,C15,2,56,4221,33,Mobile
S9721,C26,81,83,2878,51,Tablet
S9722,C21,86,44,534,17,Tablet
S9723,C17,53,69,4628,60,Desktop
S9724,C13,80,10,5677,5,Desktop
S9725,C13,36,86,555,46,Mobile
S9726,C10,90,85,2087,51,Tablet
S9727,C12,83,28,2600,54,Mobile
S9728,C25,15,80,1729,54,Tablet
S9729,C23,60,12,1442,3,Mobile
S9730,C26,28,78,1751,55,Mobile
S9731,C18,26,26,2387,48,Mobile
S9732,C21,87,70,4452,30,Tablet
S9733,C14,11,54,668,22,Desktop
S9734,C14,98,43,559,53,Desktop
S9735,C29,48,48,393,30,Mobile
S9736,C6,63,59,3223,19,Mobile
S9737,C5,95,37,1325,1,Desktop
S9738,C5,89,47,2549,25,Tablet
S9739,C24,21,84,3877,33,Desktop
S9740,C10,95,31,2878,5,Tablet
S9741,C4,66,18,2055,3,Tablet
S9742,C8,17,45,3650,23,Tablet
S9743,C30,3,74,5579,42,Tablet
S9744,C20,99,13,1771,27,Desktop
S9745,C12,52,64,2799,22,Mobile
S9746,C20,72,29,5742,29,Desktop
S9747,C17,30,86,2865,51,Tablet
S9748,C14,97,17,3753,41,Desktop
S9749,C2,77,89,2786,11,Mobile
S9750,C13,85,28,1475,9,Desktop
S9751,C8,67,10,4133,2,Mobile
S9752,C4,32,14,1465,5,Desktop
S9753,C3,34,53,386,50,Tablet
S9754,C11,62,80,4187,56,Tablet
S9755,C23,56,65,785,37,Desktop
S9756,C25,40,10,4387,4,Tablet
S9757,C17,8,63,1652,37,Desktop
S9758,C10,42,84,4767,29,Mobile
S9759,C24,25,12,508,60,Desktop
S9760,C13,35,42,4740,3,Desktop
S9761,C28,72,19,4128,22,Desktop
S9762,C15,62,64,5984,43,Tablet
S9763,C26,68,25,547,30,Desktop
S9764,C4,66,59,588,21,Mobile
S9765,C4,46,10,2017,38,Desktop
S9766,C20,23,50,4309,10,Tablet
S9767,C1,59,37,392,4,Mobile
S9768,C26,34,86,4706,35,Desktop
S9769,C30,76,64,2183,12,Desktop
S9770,C17,70,79,4204,54,Mobile
S9771,C8,90,82,4828,25,Mobile
S9772,C26,41,31,2808,43,Mobile
S9773,C13,78,15,2016,53,Tablet
S9774,C13,57,70,2043,44,Mobile
S9775,C6,34,73,5709,27,Mobile
S9776,C21,15,66,3996,52,Tablet
S9777,C5,28,39,4245,42,Tablet
S9778,C27,79,32,2880,10,Mobile
S9779,C24,61,69,515,28,Tablet
S9780,C19,68,87,4465,16,Mobile
S9781,C11,43,29,264,20,Mobile
S9782,C17,70,80,5524,35,Desktop
S9783,C21,55,60,5271,36,Desktop
S9784,C25,75,61,4359,34,Tablet
S9785,C26,18,26,359,53,Desktop
S9786,C24,87,83,4444,9,Desktop
S9787,C30,62,48,442,43,Desktop
S9788,C15,4,61,497,39,Tablet
S9789,C2,59,49,2026,21,Desktop
S9790,C23,70,17,5440,25,Mobile
S9791,C30,81,60,5485,57,Mobile
S9792,C9,3,72,1580,53,Desktop
S9793,C2,34,62,3507,46,Mobile
S9794,C21,27,33,337,56,Tablet
S9795,C17,65,72,3806,12,Tablet
S9796,C7,43,30,2192,48,Mobile
S9797,C20,69,47,2164,2,Desktop
S9798,C6,72,86,4712,34,Desktop
S9799,C19,59,48,267,9,Mobile
S9800,C11,23,63,322,59,Tablet
S9801,C4,70,80,681,26,Mobile
S9802,C28,83,81,4641,20,Mobile
S9803,C29,78,51,2282,25,Mobile
S9804,C3,53,49,5389,16,Mobile
S9805,C13,67,27,5798,6,Desktop
S9806,C6,74,33,1379,22,Tablet
S9807,C7,63,90,3651,58,Desktop
S9808,C30,98,72,4868,47,Desktop
S9809,C12,61,10,1455,36,Desktop
S9810,C27,24,87,1252,35,Tablet
S9811,C17,21,38,942,18,Tablet
S9812,C23,95,85,2903,5,Tablet
S9813,C15,71,10,2456,35,Desktop
S9814,C10,27,86,3960,29,Desktop
S9815,C23,96,33,4316,31,Tablet
S9816,C20,76,82,3363,29,Mobile
S9817,C8,98,56,4029,10,Tablet
S9818,C30,10,78,5165,49,Mobile
S9819,C21,27,87,2494,21,Mobile
S9820,C23,74,85,995,35,Desktop
S9821,C6,9,46,3142,28,Mobile
S9822,C2,28,73,4565,59,Tablet
S9823,C9,82,42,857,60,Tablet
S9824,C14,85,29,2865,19,Desktop
S9825,C7,99,73,4699,36,Tablet
S9826,C23,42,83,3374,44,Desktop
S9827,C1,8,44,4309,35,Mobile
S9828,C26,37,59,1613,51,Mobile
S9829,C8,8,64,4378,22,Mobile
S9830,C8,55,75,3063,16,Tablet
S9831,C23,2,82,4390,38,Desktop
S9832,C4,75,49,299,20,Mobile
S9833,C4,97,85,4607,15,Tablet
S9834,C20,34,59,4242,54,Tablet
S9835,C29,84,76,4580,8,Tablet
S9836,C4,23,45,669,49,Desktop
S9837,C29,93,36,2717,43,Tablet
S9838,C9,79,50,1294,43,Tablet
S9839,C2,38,34,2203,38,Mobile
S9840,C24,22,82,3909,60,Mobile
S9841,C26,41,76,894,5,Desktop
S9842,C22,98,36,5643,10,Tablet
S9843,C3,23,25,4297,52,Mobile
S9844,C23,35,50,2185,9,Mobile
S9845,C28,44,90,5523,40,Tablet
S9846,C8,56,40,3474,47,Desktop
S9847,C24,86,41,987,22,Mobile
S9848,C25,44,60,3992,28,Tablet
S9849,C5,2,28,3453,35,Desktop
S9850,C27,87,31,5446,0,Mobile
S9851,C20,7,66,1911,8,Tablet
S9852,C8,15,75,2014,53,Mobile
S9853,C2,46,62,2276,56,Tablet
S9854,C26,41,31,722,16,Mobile
S9855,C17,5,51,1158,27,Desktop
S9856,C14,3,64,4431,47,Desktop
S9857,C19,74,18,4189,27,Mobile
S9858,C30,90,69,3710,0,Mobile
S9859,C26,14,35,4925,30,Tablet
S9860,C18,53,72,527,15,Mobile
S9861,C15,78,47,2265,56,Mobile
S9862,C23,86,21,880,19,Desktop
S9863,C6,88,72,5079,6,Tablet
S9864,C1,89,11,2664,27,Desktop
S9865,C21,86,29,511,22,Desktop
S9866,C19,9,16,2981,58,Tablet
S9867,C10,21,53,662,41,Mobile
S9868,C18,18,20,431,38,Mobile
S9869,C7,73,74,3917,10,Mobile
S9870,C16,74,53,2157,30,Tablet
S9871,C14,50,13,1962,27,Tablet
S9872,C5,41,83,3690,45,Tablet
S9873,C9,26,17,4834,9,Desktop
S9874,C8,77,67,4298,25,Desktop
S9875,C7,40,38,2489,27,Mobile
S9876,C2,20,48,3921,3,Tablet
S9877,C10,46,13,4858,33,Desktop
S9878,C1,60,32,2451,44,Mobile
