student_id,videos_watched,quizzes_attempted,assignments_submitted,forum_posts,progress_percent,notes_downloaded
S8554,115,11,13,24,69,3
S8555,14,35,10,5,15,17
S8556,15,17,5,12,68,12
S8557,54,19,9,11,16,6
S8558,138,29,5,23,79,12
S8559,43,4,13,9,99,17
S8560,68,36,1,22,8,11
S8561,133,2,13,8,31,12
S8562,42,1,15,15,38,15
S8563,123,21,6,10,27,17
S8564,24,6,6,25,99,20
S8565,118,34,1,5,81,18
S8566,41,18,5,10,98,18
S8567,26,40,9,14,90,10
S8568,117,3,1,21,1,12
S8569,105,5,7,18,42,4
S8570,60,17,13,13,95,10
S8571,96,36,13,6,77,19
S8572,118,38,5,10,99,14
S8573,70,31,13,24,24,2
S8574,20,38,2,18,80,15
S8575,145,1,13,5,25,14
S8576,35,5,10,16,58,11
S8577,74,2,4,1,74,9
S8578,36,25,2,2,91,14
S8579,34,6,4,25,83,2
S8580,72,20,12,0,8,11
S8581,85,6,5,6,8,14
S8582,149,24,11,7,45,4
S8583,119,10,0,6,69,0
S8584,146,24,2,22,62,10
S8585,26,5,13,5,51,17
S8586,18,13,13,21,67,4
S8587,3,22,12,20,3,19
S8588,72,1,4,18,68,20
S8589,145,19,9,14,29,14
S8590,112,9,14,19,22,19
S8591,113,10,0,22,69,16
S8592,104,11,3,12,54,17
S8593,81,14,5,1,41,18
S8594,86,21,3,23,36,8
S8595,79,31,15,17,70,3
S8596,107,26,10,15,51,3
S8597,97,4,0,21,37,14
S8598,27,11,7,23,4,8
S8599,124,37,9,24,51,10
S8600,46,21,1,8,90,0
S8601,127,3,3,7,84,3
S8602,45,6,9,17,36,2
S8603,69,34,5,7,57,14
S8604,106,26,11,19,16,20
S8605,13,40,1,18,65,3
S8606,75,18,6,3,35,15
S8607,100,20,5,16,96,11
S8608,79,27,1,16,38,14
S8609,65,37,3,19,10,10
S8610,13,13,2,24,63,10
S8611,36,18,6,4,13,1
S8612,64,5,0,6,88,20
S8613,32,2,0,19,94,0
S8614,17,16,9,23,14,17
S8615,63,31,4,13,7,13
S8616,120,9,0,0,53,11
S8617,38,26,12,13,68,0
S8618,22,13,14,5,84,0
S8619,105,29,11,20,63,13
S8620,42,20,10,11,89,15
S8621,12,38,13,20,81,17
S8622,129,32,9,7,74,20
S8623,42,22,9,6,100,0
S8624,18,7,4,1,94,15
S8625,60,10,6,1,72,6
S8626,22,25,13,11,72,5
S8627,40,7,7,0,86,17
S8628,107,37,5,15,86,19
S8629,49,14,0,4,87,12
S8630,85,34,4,10,81,0
S8631,87,34,1,4,17,2
S8632,84,34,6,9,63,14
S8633,146,15,11,1,12,9
S8634,121,10,8,7,73,8
S8635,14,37,12,3,6,9
S8636,98,28,11,24,27,6
S8637,59,2,2,23,99,19
S8638,110,28,3,8,94,3
S8639,101,33,14,19,57,9
S8640,146,28,6,15,81,13
S8641,27,1,6,22,10,1
S8642,80,24,6,5,2,17
S8643,99,24,9,0,6,13
S8644,22,25,3,23,52,1
S8645,48,12,7,17,17,17
S8646,23,34,9,25,16,12
S8647,44,19,13,2,53,17
S8648,52,8,12,2,48,6
S8649,28,37,14,8,16,8
S8650,7,21,1,23,8,8
S8651,137,40,0,12,15,17
S8652,120,0,15,22,74,4
S8653,6,29,10,23,28,0
S8654,106,22,13,15,11,14
S8655,109,37,7,12,48,0
S8656,117,29,10,24,5,9
S8657,47,26,3,2,33,13
S8658,82,28,14,5,65,18
S8659,53,27,6,5,79,16
S8660,1,21,11,2,12,1
S8661,65,0,6,8,38,7
S8662,99,18,13,5,87,19
S8663,140,11,11,21,0,9
S8664,32,8,1,11,22,9
S8665,63,27,2,21,70,1
S8666,81,34,11,14,3,13
S8667,117,20,10,21,44,5
S8668,60,4,3,18,3,19
S8669,69,36,9,6,30,15
S8670,94,37,1,9,100,2
S8671,104,30,11,4,77,5
S8672,18,13,4,19,47,12
S8673,72,22,7,2,16,14
S8674,27,1,15,1,66,16
S8675,83,18,8,20,7,14
S8676,5,0,4,24,72,7
S8677,44,11,11,0,41,15
S8678,32,39,14,23,52,17
S8679,147,7,12,6,22,9
S8680,31,22,3,14,98,4
S8681,122,25,3,4,93,9
S8682,77,5,1,25,21,3
S8683,9,10,1,0,5,9
S8684,124,10,2,5,78,0
S8685,98,21,13,19,48,11
S8686,64,5,4,0,41,1
S8687,128,34,5,23,30,0
S8688,74,30,1,7,23,15
S8689,14,5,6,21,6,9
S8690,110,37,4,2,89,13
S8691,82,26,10,12,87,15
S8692,123,5,6,6,48,0
S8693,112,33,6,0,20,16
S8694,66,27,3,7,64,12
S8695,73,36,12,19,3,14
S8696,127,5,7,16,46,0
S8697,122,10,0,13,94,15
S8698,21,37,4,6,6,3
S8699,63,24,9,16,3,20
S8700,41,22,1,5,95,6
S8701,127,27,3,9,22,17
S8702,22,17,0,22,33,2
S8703,29,0,5,1,92,4
S8704,66,31,2,0,65,17
S8705,17,11,9,20,71,7
S8706,37,15,15,4,33,5
S8707,43,13,13,10,75,19
S8708,28,2,7,16,37,7
S8709,25,20,11,4,40,19
S8710,132,11,0,6,98,0
S8711,146,35,13,7,62,18
S8712,1,6,0,5,44,7
S8713,140,24,7,4,96,2
S8714,86,10,7,14,45,2
S8715,119,10,10,19,10,10
S8716,148,1,6,19,29,15
S8717,54,16,9,17,50,18
S8718,78,30,9,15,22,13
S8719,89,11,13,14,32,15
S8720,59,8,10,21,96,3
S8721,33,1,6,16,32,14
S8722,19,10,8,2,84,7
S8723,90,4,5,5,29,18
S8724,75,4,10,18,6,14
S8725,136,14,0,25,98,2
S8726,100,37,12,24,55,4
S8727,33,2,4,20,89,10
S8728,115,34,13,7,42,4
S8729,55,19,8,5,33,20
S8730,149,3,8,9,43,18
S8731,140,39,8,7,58,16
S8732,28,7,1,2,88,6
S8733,142,23,10,12,3,3
S8734,16,4,4,24,26,14
S8735,107,40,5,22,51,13
S8736,43,36,7,7,8,1
S8737,57,25,14,6,71,4
S8738,92,6,0,0,38,13
S8739,149,11,1,18,87,9
S8740,96,0,10,9,27,14
S8741,35,35,3,1,81,0
S8742,131,18,5,15,22,8
S8743,11,14,15,23,29,9
S8744,5,31,11,0,21,1
S8745,58,6,14,17,23,9
S8746,123,22,13,5,96,1
S8747,32,39,0,15,92,14
S8748,95,36,6,21,54,6
S8749,69,23,1,22,53,10
S8750,76,10,0,17,51,9
S8751,17,24,15,2,23,17
S8752,48,6,0,17,17,17
S8753,64,18,3,22,76,4
S8754,90,28,0,4,94,19
S8755,132,27,4,6,60,0
S8756,52,10,10,16,24,8
S8757,40,25,7,24,2,11
S8758,129,35,6,2,96,20
S8759,79,30,5,0,72,1
S8760,79,22,11,20,9,16
S8761,32,37,10,1,87,8
S8762,59,5,12,2,7,0
S8763,25,3,3,16,70,13
S8764,70,31,0,2,74,2
S8765,112,23,2,16,15,6
S8766,56,28,1,8,29,11
S8767,49,20,2,7,34,19
S8768,20,31,5,20,99,1
S8769,66,10,7,2,58,19
S8770,100,5,9,24,92,17
S8771,108,29,7,23,49,0
S8772,44,25,3,10,3,0
S8773,62,24,9,18,1,5
S8774,62,40,7,23,6,18
S8775,20,11,3,16,57,1
S8776,61,15,4,17,79,18
S8777,26,31,11,19,90,12
S8778,137,11,12,21,39,14
S8779,47,30,13,5,97,12
S8780,5,21,4,22,36,2
S8781,54,14,0,8,44,10
S8782,56,23,9,3,10,7
S8783,106,2,8,4,59,8
S8784,105,21,5,19,38,14
S8785,45,26,2,10,89,11
S8786,115,3,1,5,41,9
S8787,104,4,3,14,70,8
S8788,131,3,12,18,72,17
S8789,77,28,11,4,22,8
S8790,10,27,9,7,20,11
S8791,146,5,11,23,31,4
S8792,45,25,14,15,32,10
S8793,44,17,5,5,32,13
S8794,60,27,10,22,88,5
S8795,0,34,3,3,71,5
S8796,113,4,12,24,27,20
S8797,75,17,11,19,63,8
S8798,120,29,5,15,71,11
S8799,116,3,13,23,79,2
S8800,44,6,15,24,18,8
S8801,141,1,3,25,56,8
S8802,128,15,10,4,27,12
S8803,92,20,11,2,0,13
S8804,84,32,1,20,25,4
S8805,57,24,10,13,37,15
S8806,126,2,11,8,2,13
S8807,20,19,0,18,45,6
S8808,72,20,15,22,28,10
S8809,142,28,9,0,24,10
S8810,35,25,0,15,62,7
S8811,51,32,15,23,83,5
S8812,16,12,12,1,79,13
S8813,1,35,4,9,62,4
S8814,39,16,12,14,68,3
S8815,104,7,0,17,82,1
S8816,20,7,7,13,55,13
S8817,66,22,8,22,98,17
S8818,5,6,15,0,37,0
S8819,71,10,7,5,95,19
S8820,70,3,8,2,70,8
S8821,104,6,15,21,45,16
S8822,62,14,5,10,56,9
S8823,135,39,11,6,84,9
S8824,4,16,12,1,1,20
S8825,141,25,5,2,28,5
S8826,67,38,7,13,55,2
S8827,9,19,1,12,19,9
S8828,148,26,2,5,21,17
S8829,44,29,2,16,53,18
S8830,120,27,3,12,98,5
S8831,83,38,11,18,5,5
S8832,145,4,4,4,19,11
S8833,23,17,10,19,28,8
S8834,135,24,1,19,47,1
S8835,89,4,0,17,20,12
S8836,23,36,9,13,12,2
S8837,102,15,0,6,80,6
S8838,51,40,12,14,56,4
S8839,29,28,3,7,13,14
S8840,117,31,3,1,55,7
S8841,143,23,10,8,92,5
S8842,37,2,5,4,69,13
S8843,60,19,10,5,95,3
S8844,31,12,6,6,41,2
S8845,59,22,11,19,26,12
S8846,113,17,2,11,2,4
S8847,80,0,6,20,50,9
S8848,136,6,2,19,9,9
S8849,55,15,4,17,47,8
S8850,82,11,10,22,80,20
S8851,111,19,10,13,66,15
S8852,111,38,7,8,32,7
S8853,104,39,13,19,94,20
S8854,27,20,13,24,99,3
S8855,60,26,11,15,8,18
S8856,64,40,3,21,44,5
S8857,141,6,14,7,59,18
S8858,47,1,1,18,2,8
S8859,97,18,9,21,7,19
S8860,81,16,6,5,14,16
S8861,85,26,5,6,72,1
S8862,90,14,4,21,38,6
S8863,127,33,3,2,89,4
S8864,107,13,7,19,30,15
S8865,92,25,7,22,81,12
S8866,123,23,11,6,98,2
S8867,103,8,10,23,90,11
S8868,57,6,2,17,80,5
S8869,82,6,9,9,99,3
S8870,147,25,7,11,86,16
S8871,56,19,9,17,3,16
S8872,56,11,1,9,99,13
S8873,116,5,2,1,30,9
S8874,45,26,13,25,61,14
S8875,120,27,13,10,71,11
S8876,67,2,9,6,13,8
S8877,100,14,11,1,62,18
S8878,138,36,9,6,95,20
S8879,102,2,5,21,82,3
S8880,27,5,4,17,32,2
S8881,62,4,10,18,62,11
S8882,37,10,7,7,27,15
S8883,97,10,8,3,0,17
S8884,89,10,6,20,53,8
S8885,136,12,8,2,24,3
S8886,70,0,8,17,51,7
S8887,49,1,7,1,24,7
S8888,44,25,5,24,80,2
S8889,117,13,14,2,7,12
S8890,104,25,2,19,73,19
S8891,83,18,8,17,92,13
S8892,29,12,9,19,15,6
S8893,72,12,14,17,48,6
S8894,115,27,14,21,48,0
S8895,97,30,3,21,97,18
S8896,19,23,5,8,98,18
S8897,17,0,7,11,98,7
S8898,101,31,15,25,9,12
S8899,23,21,0,10,22,2
S8900,119,37,8,2,49,19
S8901,121,8,9,9,85,17
S8902,47,26,10,2,1,2
S8903,6,10,11,16,60,2
S8904,42,7,11,2,90,7
S8905,42,0,4,18,84,5
S8906,42,34,12,22,78,8
S8907,47,39,3,25,32,20
S8908,62,0,10,9,12,6
S8909,141,5,13,11,71,7
S8910,10,39,11,11,57,14
S8911,138,36,10,3,41,5
S8912,119,22,5,5,52,2
S8913,65,9,15,25,67,1
S8914,148,20,8,17,58,0
S8915,33,13,15,6,5,8
S8916,11,3,14,15,30,7
S8917,96,24,11,22,55,17
S8918,22,26,15,20,99,10
S8919,55,18,1,13,33,11
S8920,91,8,6,16,0,20
S8921,101,0,6,16,3,14
S8922,123,34,5,20,49,7
S8923,64,7,10,22,59,0
S8924,28,29,10,9,79,8
S8925,89,32,10,22,5,6
S8926,61,39,1,4,89,13
S8927,79,27,13,12,76,10
S8928,26,24,2,8,39,17
S8929,71,17,9,21,29,2
S8930,52,13,15,23,82,8
S8931,143,24,13,21,54,9
S8932,37,9,15,22,75,6
S8933,93,11,15,14,90,9
S8934,101,10,3,17,98,7
S8935,6,11,8,2,97,3
S8936,137,36,11,25,45,15
S8937,50,31,2,11,16,0
S8938,132,21,0,13,96,4
S8939,96,17,2,25,66,11
S8940,105,1,5,13,21,20
S8941,7,26,14,13,100,8
S8942,35,13,5,22,66,0
S8943,96,15,9,13,76,4
S8944,139,18,15,21,1,7
S8945,87,39,3,16,17,13
S8946,67,3,0,19,11,5
S8947,121,31,8,22,60,2
S8948,26,4,3,2,36,16
S8949,81,0,1,10,62,0
S8950,109,24,9,11,86,14
S8951,42,34,8,5,13,5
S8952,21,9,3,14,30,19
S8953,140,17,11,12,41,3
S8954,80,38,9,4,100,12
S8955,37,22,8,4,35,19
S8956,114,23,11,20,10,1
S8957,108,37,2,11,30,18
S8958,73,19,13,18,57,17
S8959,144,3,3,22,3,8
S8960,131,15,1,2,69,17
S8961,135,13,0,16,81,0
S8962,44,19,7,23,44,20
S8963,65,1,0,20,21,7
S8964,66,4,9,14,58,5
S8965,52,15,1,20,66,12
S8966,0,9,4,13,45,0
S8967,100,3,12,22,70,7
S8968,81,8,2,20,37,15
S8969,51,6,9,20,8,16
S8970,82,23,12,10,13,8
S8971,21,33,1,10,4,16
S8972,77,9,1,23,71,2
S8973,86,0,7,6,3,10
S8974,103,20,3,23,15,0
S8975,104,29,15,8,60,10
S8976,14,19,13,19,29,6
S8977,94,24,1,14,81,0
S8978,105,24,4,19,43,0
S8979,109,35,12,5,60,4
S8980,125,29,13,21,41,7
S8981,30,31,0,14,25,5
S8982,33,36,12,23,60,14
S8983,78,4,11,13,68,17
S8984,40,19,11,10,64,2
S8985,51,13,4,18,48,16
S8986,79,6,1,6,23,10
S8987,102,36,8,2,21,7
S8988,96,32,4,21,28,2
S8989,65,12,1,2,3,5
S8990,81,33,10,12,57,2
S8991,49,17,9,25,30,11
S8992,147,39,10,19,94,4
S8993,127,26,10,15,22,3
S8994,141,28,12,14,34,11
S8995,118,6,7,24,98,20
S8996,146,10,0,3,74,18
S8997,138,10,10,18,85,20
S8998,110,18,6,6,40,2
S8999,65,6,13,15,80,3
S9000,131,6,9,7,8,15
S9001,114,26,6,3,84,0
S9002,25,30,2,20,33,12
S9003,12,21,0,10,73,20
S9004,74,40,5,21,30,20
S9005,83,34,3,25,50,19
S9006,10,16,0,20,16,20
S9007,40,30,2,7,50,20
S9008,91,31,6,9,80,2
S9009,111,26,4,23,79,5
S9010,118,32,13,9,7,4
S9011,17,2,2,7,57,9
S9012,96,3,11,5,82,11
S9013,121,13,4,3,95,9
S9014,101,13,10,20,4,11
S9015,8,18,2,8,89,6
S9016,78,31,4,20,59,17
S9017,105,28,10,7,17,18
S9018,146,15,8,19,33,8
S9019,26,31,15,7,57,16
S9020,122,19,4,10,13,15
S9021,120,11,9,18,59,13
S9022,86,25,6,9,35,17
S9023,102,17,15,18,16,6
S9024,104,9,9,24,82,4
S9025,143,8,9,24,42,3
S9026,109,34,4,21,36,10
S9027,67,5,13,23,90,7
S9028,20,29,6,14,73,10
S9029,113,21,2,3,67,6
S9030,27,16,1,17,91,3
S9031,6,24,2,13,67,16
S9032,123,12,3,25,70,11
S9033,71,16,12,5,4,2
S9034,0,9,12,9,53,13
S9035,84,33,8,0,28,7
S9036,108,13,11,1,54,3
S9037,53,8,4,23,22,6
S9038,37,37,11,12,72,7
S9039,130,0,1,14,97,20
S9040,88,24,4,7,22,12
S9041,2,1,9,8,54,8
S9042,129,19,4,18,97,17
S9043,24,16,4,9,33,0
S9044,83,28,1,15,7,16
S9045,121,32,1,21,47,1
S9046,66,38,7,20,82,8
S9047,78,4,9,2,33,9
S9048,55,33,4,23,97,7
S9049,61,6,0,19,26,18
S9050,104,37,12,5,17,9
S9051,58,14,8,10,81,12
S9052,113,36,1,16,65,5
S9053,94,0,11,0,78,10
S9054,4,35,11,2,85,19
S9055,43,19,9,11,16,1
S9056,135,10,3,21,64,0
S9057,76,12,6,22,24,9
S9058,42,24,4,2,36,11
S9059,30,3,1,19,7,17
S9060,28,30,9,16,69,18
S9061,62,37,12,0,25,14
S9062,9,32,14,23,36,15
S9063,113,26,10,24,91,20
S9064,34,8,15,3,91,8
S9065,101,1,0,7,7,9
S9066,99,18,9,21,57,3
S9067,149,24,10,3,34,13
S9068,77,17,6,21,18,13
S9069,25,26,9,15,31,6
S9070,44,11,3,13,56,9
S9071,96,31,5,10,65,3
S9072,118,16,15,5,49,4
S9073,115,38,10,10,65,12
S9074,5,2,10,13,50,13
S9075,131,40,4,12,42,0
S9076,80,6,0,23,9,20
S9077,70,13,8,10,4,19
S9078,24,37,0,16,59,15
S9079,70,37,0,20,62,9
S9080,137,11,5,6,17,16
S9081,150,0,3,15,15,12
S9082,116,17,13,11,98,0
S9083,99,3,6,21,40,11
S9084,68,13,11,20,70,0
S9085,106,5,14,10,53,10
S9086,35,14,2,22,88,20
S9087,124,6,8,1,100,16
S9088,61,8,4,23,42,12
S9089,64,26,15,18,36,12
S9090,71,14,7,9,81,5
S9091,20,27,11,21,24,14
S9092,43,19,13,8,26,1
S9093,91,12,3,4,35,9
S9094,10,20,13,14,57,8
S9095,45,14,1,8,66,18
S9096,38,17,9,7,22,3
S9097,43,20,9,21,86,1
S9098,70,39,10,23,64,14
S9099,117,38,12,16,41,7
S9100,22,17,3,22,14,19
S9101,55,17,5,8,82,4
S9102,77,6,15,17,55,5
S9103,33,28,6,18,93,11
S9104,105,24,10,15,57,9
S9105,94,4,9,13,61,13
S9106,73,35,5,24,28,3
S9107,16,9,0,10,19,2
S9108,78,25,15,9,9,7
S9109,57,12,12,24,6,0
S9110,63,28,5,20,29,11
S9111,70,35,14,12,11,5
S9112,78,21,3,21,57,0
S9113,117,35,0,15,61,4
S9114,90,34,1,8,10,13
S9115,36,25,1,17,9,6
S9116,18,31,7,9,38,12
S9117,0,7,4,4,49,8
S9118,48,6,4,1,13,16
S9119,97,21,8,14,69,17
S9120,0,31,0,4,78,11
S9121,20,8,13,2,65,14
S9122,37,25,9,17,55,17
S9123,102,24,15,16,99,1
S9124,111,16,13,2,100,5
S9125,25,31,5,16,16,10
S9126,150,4,13,23,82,7
S9127,99,26,7,18,71,15
S9128,22,21,13,6,87,6
S9129,141,22,13,7,19,4
S9130,78,38,7,19,80,5
S9131,38,40,12,21,21,20
S9132,30,12,7,21,80,15
S9133,82,18,1,4,4,9
S9134,36,3,6,11,42,18
S9135,95,32,7,6,48,11
S9136,137,38,12,25,22,0
S9137,62,12,2,9,61,2
S9138,135,39,1,20,34,16
S9139,41,17,11,22,29,19
S9140,51,35,1,11,69,16
S9141,83,2,10,5,79,19
S9142,61,16,2,6,64,9
S9143,54,4,6,6,20,18
S9144,95,20,10,21,38,3
S9145,14,1,14,0,40,0
S9146,93,12,14,1,12,15
S9147,74,26,15,1,29,8
S9148,16,25,12,0,66,12
S9149,56,29,0,14,34,18
S9150,57,23,15,11,68,3
S9151,112,35,14,22,93,15
S9152,146,11,10,7,67,9
S9153,81,26,2,13,82,6
S9154,16,8,12,13,74,10
S9155,1,7,12,20,90,1
S9156,96,32,2,15,22,3
S9157,148,31,13,4,4,7
S9158,8,36,8,8,69,1
S9159,81,11,11,6,81,7
S9160,12,9,8,0,51,10
S9161,29,16,14,16,96,20
S9162,115,17,1,3,19,15
S9163,99,28,10,3,48,17
S9164,76,27,11,13,92,7
S9165,93,32,8,14,32,3
S9166,59,33,3,0,12,8
S9167,44,16,14,5,92,17
S9168,121,26,1,0,94,5
S9169,95,14,15,15,83,3
S9170,33,17,11,22,97,19
S9171,36,25,0,17,55,9
S9172,120,22,15,16,36,19
S9173,22,19,3,21,67,12
S9174,29,15,7,14,28,9
S9175,58,21,6,24,28,5
S9176,78,11,14,4,16,5
S9177,16,16,3,17,72,19
S9178,146,37,2,18,33,15
S9179,75,11,11,21,56,15
S9180,35,22,14,12,54,9
S9181,21,25,0,3,75,4
S9182,105,17,7,2,99,11
S9183,82,15,6,24,98,10
S9184,113,24,9,12,28,17
S9185,124,32,14,22,4,10
S9186,32,15,5,12,12,14
S9187,112,3,3,4,42,19
S9188,43,4,10,9,45,19
S9189,77,32,7,24,24,2
S9190,56,26,8,15,96,15
S9191,76,36,2,3,76,0
S9192,110,34,15,12,24,15
S9193,9,6,4,13,58,2
S9194,4,40,3,8,47,20
S9195,107,4,4,10,9,3
S9196,59,5,2,9,17,8
S9197,81,17,3,18,59,3
S9198,126,38,3,12,18,8
S9199,117,14,6,8,58,2
S9200,40,37,14,25,85,15
S9201,66,31,15,24,85,18
S9202,118,34,9,1,56,18
S9203,29,19,4,19,96,3
S9204,3,27,11,15,24,8
S9205,61,24,5,2,5,8
S9206,89,30,1,9,45,20
S9207,5,21,0,10,26,15
S9208,32,13,14,15,88,12
S9209,74,33,9,7,3,6
S9210,13,13,12,8,38,5
S9211,46,33,0,5,73,18
S9212,32,27,3,18,96,20
S9213,74,36,13,1,0,5
S9214,44,16,3,25,12,14
S9215,135,31,11,3,0,13
S9216,119,14,4,1,21,17
S9217,112,14,0,12,19,6
S9218,140,8,12,15,62,17
S9219,129,19,1,11,40,1
S9220,7,11,2,1,6,12
S9221,31,19,1,3,15,9
S9222,5,27,6,17,66,9
S9223,21,20,8,21,91,10
S9224,44,27,5,12,19,16
S9225,61,29,9,10,5,7
S9226,44,25,7,17,94,13
S9227,106,23,8,14,34,7
S9228,124,15,2,24,76,13
S9229,132,3,0,12,96,7
S9230,11,19,3,20,37,9
S9231,97,31,6,21,100,12
S9232,34,0,10,0,54,10
S9233,140,11,4,18,42,2
S9234,126,16,2,9,50,5
S9235,102,40,1,10,6,18
S9236,140,3,5,5,95,13
S9237,72,13,3,11,20,12
S9238,14,29,8,22,43,8
S9239,86,40,10,14,70,5
S9240,11,33,12,6,35,15
S9241,49,6,0,11,18,2
S9242,50,1,4,1,30,11
S9243,130,39,7,5,30,10
S9244,17,18,5,7,95,17
S9245,109,40,9,6,17,13
S9246,18,0,9,15,26,9
S9247,34,25,5,25,64,1
S9248,46,39,10,13,5,17
S9249,110,2,2,14,96,17
S9250,42,10,12,5,38,8
S9251,86,29,0,0,41,10
S9252,25,31,0,5,14,2
S9253,51,36,13,24,27,4
S9254,131,21,3,2,56,16
S9255,68,13,12,19,27,9
S9256,38,21,8,9,18,4
S9257,16,29,10,2,0,16
S9258,102,32,10,18,36,3
S9259,8,37,14,11,55,5
S9260,23,4,9,11,24,16
S9261,36,12,2,15,6,9
S9262,17,5,4,23,85,11
S9263,121,10,4,18,100,7
S9264,67,12,7,3,13,1
S9265,48,21,2,16,16,13
S9266,102,22,1,25,5,0
S9267,77,30,13,12,58,11
S9268,106,2,11,12,44,18
S9269,117,4,5,18,59,2
S9270,71,10,10,12,13,18
S9271,80,24,5,3,45,12
S9272,10,12,11,19,10,17
S9273,21,35,8,11,23,12
S9274,65,34,10,15,41,3
S9275,112,26,6,3,70,5
S9276,57,25,12,22,85,17
S9277,101,32,10,3,100,17
S9278,85,19,15,10,63,0
S9279,130,28,8,3,83,20
S9280,1,19,3,19,92,15
S9281,40,34,13,21,85,16
S9282,31,35,12,18,45,10
S9283,61,26,8,0,17,8
S9284,115,17,1,5,54,10
S9285,53,11,14,10,41,15
S9286,56,36,1,11,91,2
S9287,43,1,3,5,48,18
S9288,149,0,14,22,26,10
S9289,150,14,0,0,38,17
S9290,103,22,1,17,95,3
S9291,89,2,5,8,66,1
S9292,22,38,2,17,98,16
S9293,54,31,14,23,1,1
S9294,97,26,2,6,2,8
S9295,90,18,13,20,61,0
S9296,140,10,6,17,81,2
S9297,1,19,2,25,15,3
S9298,145,23,0,14,22,16
S9299,43,13,8,3,80,11
S9300,54,13,2,15,94,9
S9301,78,30,15,8,78,2
S9302,101,17,7,24,59,12
S9303,11,33,2,7,34,6
S9304,115,35,9,18,4,17
S9305,127,1,8,11,66,11
S9306,86,19,1,22,100,10
S9307,96,3,4,10,39,5
S9308,84,36,1,20,30,8
S9309,110,31,1,19,24,1
S9310,137,39,13,11,99,14
S9311,88,39,4,17,88,13
S9312,147,37,0,21,33,8
S9313,54,21,1,6,86,5
S9314,31,1,0,17,14,2
S9315,136,29,12,10,10,1
S9316,110,10,6,14,97,10
S9317,113,5,2,25,27,10
S9318,79,6,3,15,52,14
S9319,30,17,0,5,23,12
S9320,9,4,15,12,19,5
S9321,123,13,1,3,42,3
S9322,136,14,4,25,66,16
S9323,97,15,11,14,65,19
S9324,76,2,5,0,58,15
S9325,82,37,8,20,4,4
S9326,129,5,2,25,42,13
S9327,145,15,9,8,79,15
S9328,49,16,12,25,82,13
S9329,44,3,9,3,7,9
S9330,10,16,13,6,86,15
S9331,93,9,13,11,51,7
S9332,93,19,0,4,89,15
S9333,36,10,6,25,58,5
S9334,55,30,9,10,83,2
S9335,34,40,13,22,4,1
S9336,80,26,0,21,78,19
S9337,117,36,8,15,13,19
S9338,55,37,2,22,37,3
S9339,82,25,0,3,6,10
S9340,80,8,10,12,67,16
S9341,142,23,7,4,67,18
S9342,23,19,12,21,98,16
S9343,148,10,1,12,32,15
S9344,64,38,8,22,90,18
S9345,97,16,9,19,21,10
S9346,140,31,13,6,35,15
S9347,56,27,5,0,52,19
S9348,44,3,7,7,55,17
S9349,139,39,4,24,91,13
S9350,65,22,4,21,69,4
S9351,118,29,14,2,27,1
S9352,48,34,12,19,96,11
S9353,128,28,4,4,93,15
S9354,10,19,14,17,17,7
S9355,110,38,0,24,96,6
S9356,70,27,2,9,53,18
S9357,34,38,13,20,34,14
S9358,58,22,9,16,39,20
S9359,147,4,6,23,38,5
S9360,140,16,12,6,84,1
S9361,138,23,2,9,2,16
S9362,97,36,2,12,41,1
S9363,123,17,14,5,7,0
S9364,58,22,1,8,82,11
S9365,69,37,8,25,32,18
S9366,33,15,3,1,43,1
S9367,118,26,4,8,67,2
S9368,139,36,8,0,39,13
S9369,102,27,6,21,92,0
S9370,96,8,0,10,37,5
S9371,130,11,14,15,14,7
S9372,82,17,10,13,21,7
S9373,78,11,8,22,98,16
S9374,126,0,15,6,39,3
S9375,121,36,9,6,78,3
S9376,115,18,9,15,89,15
S9377,74,36,8,10,63,8
S9378,25,13,11,15,2,18
S9379,137,13,7,19,17,2
S9380,96,10,13,20,31,8
S9381,38,18,11,6,77,13
S9382,40,3,8,15,60,6
S9383,27,15,2,2,50,16
S9384,82,8,5,10,20,13
S9385,68,8,7,0,6,7
S9386,91,17,10,4,69,15
S9387,99,15,2,5,76,20
S9388,119,11,6,2,26,6
S9389,142,1,15,2,35,3
S9390,77,5,6,18,68,3
S9391,74,25,11,11,87,19
S9392,96,10,14,25,30,18
S9393,38,4,11,25,31,3
S9394,14,16,7,17,25,3
S9395,137,38,6,13,39,9
S9396,58,15,7,16,5,3
S9397,86,20,1,17,84,10
S9398,54,5,8,5,82,6
S9399,85,23,7,22,6,19
S9400,99,17,13,2,82,0
S9401,134,8,13,10,55,16
S9402,36,26,1,3,40,0
S9403,47,4,7,5,31,16
S9404,125,25,11,17,52,3
S9405,47,5,13,4,34,13
S9406,75,29,13,23,51,2
S9407,130,39,0,16,35,11
S9408,0,15,14,16,39,0
S9409,67,3,13,10,7,6
S9410,144,14,8,9,49,2
S9411,121,27,1,3,86,3
S9412,7,5,12,12,3,18
S9413,95,11,7,20,21,9
S9414,27,19,11,12,44,14
S9415,50,8,6,17,79,13
S9416,121,16,0,18,0,8
S9417,36,35,10,10,91,3
S9418,104,39,7,4,21,16
S9419,105,9,15,9,90,4
S9420,22,37,12,6,2,3
S9421,21,33,3,1,39,17
S9422,131,27,13,4,88,15
S9423,38,4,6,25,86,7
S9424,145,31,1,14,26,19
S9425,146,25,4,13,49,5
