student_id,age,education_level,country,course_category,course_difficulty,total_login_days,avg_session_time_min,total_study_time_min,last_login_days_ago,videos_watched,quizzes_attempted,assignments_submitted,progress_percent,final_exam_score,payment_amount,consistent_weekly_study,dropout
S9471,31,UG,Australia,Business,Advanced,82,19,4240,28,108,29,12,33,41,200,1,0
S9472,29,Diploma,UK,Science,Beginner,8,89,5306,21,117,33,10,9,87,100,1,0
S9473,33,PG,UK,Coding,Beginner,26,88,913,6,119,37,12,30,53,200,1,0
S9474,31,Diploma,India,Science,Intermediate,96,22,1587,45,78,6,15,75,86,100,1,0
S9475,36,School,Australia,Science,Advanced,77,16,1791,40,113,2,15,52,84,100,1,1
S9476,26,PG,USA,Business,Advanced,68,47,2328,23,17,30,4,57,37,300,1,0
S9477,31,Diploma,UK,AI/ML,Beginner,38,30,4955,58,147,10,5,86,63,0,0,0
S9478,25,Diploma,UK,Science,Intermediate,95,61,3883,40,61,8,6,7,32,300,1,0
S9479,43,UG,Australia,Business,Intermediate,77,76,982,26,134,8,4,28,40,300,1,1
S9480,33,Diploma,Australia,Business,Beginner,7,39,5327,43,34,17,6,49,67,0,1,0
S9481,35,PG,Canada,AI/ML,Intermediate,98,33,2856,34,60,2,7,25,47,100,0,1
S9482,23,PG,Canada,Business,Beginner,73,60,597,27,6,23,15,85,72,100,1,0
S9483,20,School,UK,AI/ML,Beginner,98,16,4444,11,122,28,15,65,79,200,0,1
S9484,38,PG,USA,Coding,Advanced,54,60,5525,47,3,39,1,70,78,200,0,0
S9485,44,School,USA,Science,Beginner,82,58,4788,44,117,23,6,79,46,0,1,0
S9486,20,PG,Canada,Business,Intermediate,37,20,1737,21,124,17,8,78,53,200,1,0
S9487,19,PG,Canada,Business,Intermediate,14,69,3008,25,83,9,14,45,47,100,1,0
S9488,29,Diploma,UK,Math,Beginner,4,73,2122,48,74,39,14,86,48,100,1,1
S9489,21,Diploma,India,Science,Intermediate,21,30,3317,38,102,35,0,0,44,100,1,1
S9490,23,School,UK,AI/ML,Intermediate,4,14,5176,28,6,37,9,34,67,100,1,0
S9491,36,School,Australia,Math,Beginner,76,10,4308,6,4,39,0,60,47,300,0,0
S9492,39,UG,USA,Science,Advanced,65,61,2469,27,33,9,7,11,85,0,0,0
S9493,19,Diploma,Canada,Science,Intermediate,75,49,4492,46,140,1,3,9,56,200,0,1
S9494,19,UG,Australia,Science,Advanced,21,43,3845,58,22,1,12,95,90,200,0,0
S9495,23,School,Canada,Business,Intermediate,31,22,5988,52,37,32,10,71,81,100,1,0
S9496,30,School,UK,Business,Intermediate,94,83,692,44,26,1,1,27,62,0,1,1
S9497,40,School,Canada,Business,Advanced,11,78,3669,41,89,39,12,12,50,100,0,1
S9498,32,UG,India,Science,Advanced,6,22,4828,19,137,5,8,62,87,200,0,0
S9499,36,PG,Canada,AI/ML,Beginner,11,84,1876,25,109,6,0,1,45,0,0,0
S9500,25,UG,India,Business,Advanced,23,39,4916,48,112,33,6,45,56,200,0,0
S9501,36,PG,India,Science,Advanced,16,44,4878,29,64,9,6,47,63,200,0,0
S9502,27,UG,USA,Science,Beginner,77,49,1159,47,24,16,3,70,50,300,0,0
S9503,35,Diploma,Australia,Science,Intermediate,66,53,2037,14,3,28,4,78,77,200,0,0
S9504,40,Diploma,India,Business,Advanced,18,73,4483,28,111,38,3,68,64,300,1,1
S9505,45,PG,USA,Science,Advanced,44,38,5273,5,131,2,12,37,66,200,0,0
S9506,36,PG,Canada,Business,Beginner,8,75,3467,48,101,10,15,41,57,100,0,1
S9507,44,PG,Australia,Coding,Advanced,72,22,5560,47,21,26,5,100,47,0,1,0
S9508,34,PG,UK,Math,Beginner,34,69,3840,37,132,33,3,72,57,200,1,0
S9509,19,PG,Canada,Science,Beginner,42,50,3279,20,24,20,3,27,80,200,1,0
S9510,36,School,UK,Coding,Advanced,8,14,3244,32,55,35,6,22,61,0,0,0
S9511,37,School,USA,Math,Beginner,100,43,2982,47,104,40,9,97,63,200,0,0
S9512,23,School,Canada,Coding,Beginner,22,81,3153,45,103,35,9,14,59,300,1,0
S9513,39,School,Canada,Science,Beginner,93,76,2220,20,31,0,8,42,54,0,1,0
S9514,28,Diploma,Australia,Business,Intermediate,85,46,3737,44,90,6,11,5,61,200,1,1
S9515,30,PG,Canada,Math,Beginner,27,26,2245,30,145,35,13,29,25,100,0,0
S9516,38,UG,USA,Science,Beginner,52,57,3950,24,65,40,15,40,53,0,0,0
S9517,24,Diploma,India,AI/ML,Beginner,63,24,708,33,30,39,7,84,29,100,1,0
S9518,33,School,Australia,Science,Beginner,99,86,5047,7,28,26,7,96,95,300,0,1
S9519,28,School,Canada,Science,Intermediate,77,45,5056,27,55,36,8,33,73,100,0,0
S9520,18,UG,Canada,Business,Intermediate,43,13,1641,49,4,37,11,26,54,300,1,1
S9521,40,School,Australia,Science,Intermediate,46,21,5829,26,83,7,9,97,68,100,1,0
S9522,41,Diploma,India,Science,Advanced,100,64,2745,44,24,17,3,28,36,200,0,1
S9523,21,School,UK,Science,Beginner,63,73,1120,34,82,26,1,41,68,0,1,0
S9524,37,PG,India,AI/ML,Beginner,5,44,3214,36,116,40,3,6,97,300,0,1
S9525,28,PG,USA,Science,Beginner,3,32,618,1,0,1,7,34,22,300,0,0
S9526,31,Diploma,UK,Business,Advanced,46,27,4258,46,13,3,5,89,71,300,0,0
S9527,20,School,India,Business,Advanced,22,56,988,60,87,35,14,36,58,0,1,1
S9528,45,PG,USA,Business,Beginner,21,51,1313,27,145,39,9,48,37,0,1,0
S9529,31,Diploma,India,Science,Intermediate,49,84,3771,1,21,40,2,14,39,300,0,0
S9530,31,UG,Australia,Science,Beginner,45,33,2897,25,143,16,13,35,94,0,0,0
S9531,24,PG,Canada,Science,Beginner,48,36,5802,16,3,7,2,51,70,100,0,0
S9532,28,PG,Australia,Science,Beginner,17,36,5621,9,35,16,12,17,59,0,1,0
S9533,22,Diploma,India,Business,Advanced,88,21,820,39,122,40,8,76,77,200,0,0
S9534,42,School,Australia,Business,Intermediate,86,40,801,36,91,9,0,69,73,300,0,1
S9535,18,UG,Australia,Business,Advanced,61,24,2748,24,104,17,12,65,37,300,1,0
S9536,41,Diploma,Australia,Science,Beginner,93,28,3762,44,82,1,14,88,83,100,0,0
S9537,26,PG,Canada,AI/ML,Beginner,19,83,2061,25,106,7,14,47,40,200,0,0
S9538,41,School,India,Science,Intermediate,36,78,5662,26,69,12,2,3,44,200,1,0
S9539,28,UG,India,Science,Beginner,62,64,4764,43,29,16,6,94,61,100,0,0
S9540,18,Diploma,UK,AI/ML,Beginner,65,58,2058,33,96,20,15,86,67,300,1,1
S9541,40,School,UK,Coding,Advanced,68,66,390,1,82,25,4,80,36,300,0,1
S9542,29,School,Australia,Business,Intermediate,6,17,1417,31,55,15,1,50,60,300,1,0
S9543,24,PG,USA,Science,Intermediate,72,43,5873,52,127,28,12,82,38,300,1,0
S9544,19,PG,Australia,Science,Beginner,74,87,676,40,7,10,5,15,41,200,1,1
S9545,39,UG,Australia,Science,Advanced,85,13,1419,25,70,32,6,85,21,200,0,0
S9546,34,UG,USA,Science,Beginner,42,39,3753,20,97,2,13,75,74,200,1,0
S9547,23,PG,USA,AI/ML,Beginner,100,40,4549,6,116,33,14,2,43,100,1,0
S9548,31,Diploma,Australia,AI/ML,Beginner,70,54,4288,23,128,26,13,7,78,300,1,1
S9549,30,UG,UK,Science,Beginner,75,10,5850,2,79,17,7,41,69,300,1,0
S9550,24,Diploma,USA,Business,Beginner,86,27,2298,27,119,39,5,51,34,300,1,1
S9551,32,PG,UK,Science,Intermediate,87,65,5413,22,95,1,5,89,70,300,0,1
S9552,40,Diploma,USA,Science,Beginner,19,71,215,40,72,39,1,28,35,200,0,1
S9553,26,Diploma,Canada,Science,Intermediate,14,85,3592,37,31,9,8,25,91,0,0,1
S9554,35,Diploma,USA,Science,Intermediate,65,86,5175,23,25,6,9,3,99,300,1,0
S9555,26,Diploma,Australia,Coding,Beginner,97,10,5096,47,1,34,4,50,34,0,1,0
S9556,19,PG,India,Business,Advanced,64,45,755,57,138,21,5,79,88,300,0,0
S9557,25,UG,USA,Math,Beginner,25,25,4033,20,59,19,15,51,79,300,0,0
S9558,20,UG,UK,Science,Beginner,20,22,379,11,28,24,0,46,48,300,1,0
S9559,18,UG,Canada,Science,Intermediate,42,49,2675,25,24,32,5,71,62,300,1,0
S9560,24,UG,UK,Science,Intermediate,8,73,3094,46,103,37,14,42,83,0,0,0
S9561,31,School,Australia,Science,Beginner,80,67,4585,54,1,31,5,12,51,300,1,1
S9562,26,UG,Australia,Science,Advanced,66,23,4331,47,19,17,9,27,59,200,0,0
S9563,21,School,USA,Business,Beginner,57,21,2678,59,114,35,4,72,44,0,1,0
S9564,43,Diploma,India,Science,Advanced,20,23,5817,57,128,18,10,20,22,200,1,0
S9565,29,School,Australia,Coding,Advanced,16,41,3136,48,9,23,8,27,72,200,1,0
S9566,38,UG,India,Science,Beginner,26,23,3364,60,96,27,11,33,87,0,0,1
S9567,23,Diploma,India,Science,Intermediate,30,56,4571,2,121,26,12,93,81,0,1,0
S9568,31,School,USA,Coding,Advanced,89,32,3892,59,121,33,7,92,58,0,0,0
S9569,37,PG,USA,Science,Intermediate,98,14,4205,24,112,38,11,91,56,100,1,0
S9570,34,UG,India,Science,Beginner,47,49,1745,51,21,34,1,33,27,100,1,1
S9571,39,PG,India,AI/ML,Beginner,59,36,5419,5,89,16,5,64,68,200,0,0
S9572,41,PG,UK,Science,Advanced,10,72,1206,37,49,14,11,13,52,300,1,1
S9573,42,School,UK,Business,Advanced,24,74,2327,38,17,10,9,14,48,300,0,0
S9574,21,Diploma,India,Science,Beginner,27,84,4116,48,16,13,14,56,77,300,0,1
S9575,45,School,UK,Business,Advanced,87,59,2574,40,42,13,5,88,45,0,1,0
S9576,36,UG,India,AI/ML,Beginner,13,83,3789,8,54,10,14,49,89,200,0,0
S9577,31,PG,USA,Coding,Beginner,73,49,2983,27,68,11,12,40,79,0,1,0
S9578,42,UG,India,Science,Beginner,52,74,1239,1,53,12,10,88,76,100,0,0
S9579,24,UG,UK,Business,Advanced,21,90,1401,19,140,29,14,82,83,300,1,0
S9580,31,School,UK,Science,Beginner,34,75,918,28,108,21,8,1,70,100,1,0
S9581,39,PG,India,Science,Intermediate,12,86,4312,35,114,31,7,73,54,100,0,0
S9582,32,Diploma,Australia,Science,Beginner,79,20,970,42,127,7,1,37,79,100,1,0
S9583,38,UG,USA,Science,Beginner,5,16,5016,45,101,9,5,47,50,100,0,1
S9584,20,PG,Canada,Science,Intermediate,18,33,5609,60,135,34,9,13,44,100,1,0
S9585,37,School,India,AI/ML,Beginner,47,80,4178,2,133,22,2,88,25,300,0,0
S9586,31,UG,Canada,Business,Advanced,77,35,4096,50,2,32,11,25,40,300,0,1
S9587,34,School,Australia,Business,Intermediate,21,51,1205,51,28,36,1,9,52,100,1,1
S9588,33,PG,Canada,Business,Advanced,50,11,4550,25,36,27,12,40,53,0,0,0
S9589,39,UG,UK,Business,Intermediate,13,60,1028,18,123,8,8,25,45,200,1,0
S9590,28,PG,UK,Business,Advanced,86,90,4057,20,124,5,5,23,67,300,1,0
S9591,38,PG,Canada,Business,Beginner,97,17,4149,6,50,35,14,97,89,200,0,0
S9592,25,School,USA,AI/ML,Beginner,83,36,5509,24,131,36,13,62,91,200,0,0
S9593,33,Diploma,UK,Business,Beginner,8,38,2458,53,7,34,8,18,31,300,0,0
S9594,30,UG,India,Business,Intermediate,56,43,4057,23,105,29,2,92,28,300,0,0
S9595,43,Diploma,USA,Science,Beginner,59,87,1045,46,140,31,9,11,49,200,0,0
S9596,31,UG,UK,Science,Beginner,19,30,2638,43,39,2,11,50,87,300,0,0
S9597,28,PG,Australia,Business,Beginner,73,58,4040,24,127,8,0,3,97,0,1,0
S9598,35,School,UK,AI/ML,Intermediate,58,46,4638,53,67,34,12,66,89,100,0,0
S9599,20,Diploma,Canada,Coding,Beginner,56,62,1602,1,0,23,15,82,36,200,1,1
S9600,23,Diploma,USA,Science,Beginner,69,81,2288,9,124,0,8,26,22,0,1,0
S9601,26,School,UK,Coding,Beginner,38,85,2680,11,138,35,11,5,56,200,1,0
S9602,20,UG,Australia,Coding,Advanced,73,52,470,7,106,40,6,43,77,0,0,0
S9603,39,UG,Canada,Science,Beginner,91,81,2954,42,54,4,5,64,91,200,0,0
S9604,25,School,India,Science,Beginner,47,40,3143,55,88,26,7,19,99,100,1,0
S9605,25,School,USA,Science,Intermediate,65,20,3628,42,96,9,0,65,33,0,0,0
S9606,37,UG,USA,Science,Intermediate,56,77,2514,25,19,28,0,41,94,0,0,0
S9607,36,Diploma,USA,Science,Beginner,67,42,1585,12,97,34,13,24,63,300,1,0
S9608,32,UG,Canada,Science,Beginner,7,19,695,16,67,17,14,56,87,100,0,1
S9609,42,PG,UK,Science,Advanced,48,71,250,51,115,32,8,11,58,300,1,1
S9610,31,PG,Canada,Business,Advanced,64,71,1618,40,94,39,14,47,63,200,0,0
S9611,33,School,UK,Science,Beginner,31,79,4948,21,16,20,15,88,64,200,1,0
S9612,43,PG,UK,Science,Beginner,93,63,380,52,53,30,12,8,82,200,0,1
S9613,36,Diploma,UK,Science,Intermediate,73,77,4528,26,62,35,8,1,61,200,0,0
S9614,27,Diploma,UK,Coding,Advanced,56,48,3382,35,49,39,5,28,83,200,0,1
S9615,43,PG,Canada,Science,Beginner,39,67,3144,5,54,15,5,62,80,200,1,0
S9616,20,School,India,AI/ML,Beginner,35,31,2156,53,17,30,9,69,67,300,0,0
S9617,26,UG,USA,Business,Advanced,24,13,780,29,55,36,3,86,89,300,1,0
S9618,37,PG,India,AI/ML,Intermediate,31,86,2992,13,79,21,9,24,52,200,0,0
S9619,20,PG,Canada,AI/ML,Intermediate,66,16,5908,22,93,28,1,77,32,100,1,0
S9620,21,School,Canada,Business,Beginner,39,76,1528,22,127,15,0,26,46,300,0,0
S9621,30,PG,UK,Business,Advanced,21,68,5720,58,9,24,12,71,57,300,0,0
S9622,29,Diploma,UK,Business,Beginner,34,38,3464,22,7,10,1,21,39,300,1,0
S9623,25,UG,USA,Science,Intermediate,83,83,1872,22,20,30,7,94,73,100,0,0
S9624,30,UG,Canada,Coding,Advanced,48,35,1921,25,138,19,14,92,69,100,1,0
S9625,39,PG,Canada,Science,Beginner,65,20,2072,11,38,17,13,1,49,0,0,0
S9626,35,PG,Canada,AI/ML,Beginner,37,74,2227,50,78,17,8,13,68,0,0,0
S9627,38,UG,UK,AI/ML,Intermediate,6,47,884,43,42,31,4,20,96,200,0,1
S9628,26,School,Australia,Science,Advanced,7,38,5603,58,69,21,0,58,67,300,1,0
S9629,23,PG,Canada,Business,Beginner,91,14,4046,34,61,19,4,46,49,0,0,0
S9630,39,UG,India,Coding,Advanced,44,20,4257,48,17,7,5,42,80,300,0,0
S9631,44,School,UK,Business,Beginner,35,69,2805,43,135,27,4,11,30,200,1,1
S9632,36,UG,India,Science,Beginner,16,63,5018,28,58,39,2,0,55,200,1,0
S9633,42,Diploma,USA,Science,Advanced,11,88,5355,5,134,24,7,79,85,300,0,0
S9634,37,PG,UK,AI/ML,Beginner,42,23,4949,6,115,3,10,8,56,300,1,0
S9635,27,Diploma,Canada,Business,Advanced,15,38,1399,7,120,15,6,55,77,200,0,0
S9636,41,School,USA,Science,Intermediate,47,35,1648,49,109,40,14,15,76,100,1,0
S9637,35,School,Australia,Science,Advanced,43,39,4155,9,0,10,4,32,45,100,1,0
S9638,25,PG,India,AI/ML,Beginner,7,55,2518,41,86,15,1,27,65,100,0,1
S9639,44,UG,India,Math,Beginner,53,32,2541,6,53,2,4,100,36,200,1,0
S9640,23,Diploma,Canada,Science,Beginner,56,19,574,2,110,4,0,16,59,200,0,0
S9641,31,Diploma,Australia,Science,Beginner,8,17,3359,37,16,22,5,2,66,200,1,0
S9642,38,PG,India,Business,Beginner,3,61,5942,28,138,18,9,12,36,100,0,0
S9643,27,UG,UK,Business,Intermediate,12,45,1838,29,27,36,15,18,87,300,1,0
S9644,28,School,India,AI/ML,Beginner,72,32,3785,60,30,39,9,13,29,300,0,1
S9645,23,PG,Canada,Science,Advanced,57,21,3347,43,39,12,10,24,68,100,1,0
S9646,18,UG,Australia,Business,Advanced,72,35,555,35,52,39,12,49,67,100,1,0
S9647,20,Diploma,Canada,Science,Beginner,26,44,452,32,45,24,9,73,59,100,1,0
S9648,25,School,Australia,Science,Advanced,10,30,3568,34,15,29,10,81,76,200,1,0
S9649,20,UG,USA,AI/ML,Beginner,80,70,2586,5,105,23,2,45,60,200,0,0
S9650,40,PG,USA,Science,Beginner,22,60,769,45,130,10,11,93,36,0,0,1
S9651,21,UG,Australia,Science,Advanced,78,79,1949,22,100,13,13,46,77,0,1,0
S9652,31,PG,Canada,Coding,Advanced,3,58,781,44,107,13,5,73,77,100,0,0
S9653,32,Diploma,India,Coding,Advanced,66,81,509,48,123,14,6,24,59,100,1,1
S9654,18,PG,UK,Science,Beginner,77,47,255,58,65,27,11,20,40,300,1,1
S9655,34,PG,USA,Science,Beginner,91,52,3807,23,104,20,2,10,35,200,0,1
S9656,34,Diploma,India,Science,Intermediate,59,36,1685,59,86,33,4,35,75,100,1,1
S9657,35,School,India,Business,Intermediate,100,33,2327,22,104,40,1,2,68,0,0,0
S9658,34,PG,UK,Coding,Beginner,77,32,1964,52,32,23,1,3,32,300,1,0
S9659,28,School,USA,Business,Advanced,34,15,2060,15,16,25,5,41,78,0,1,0
S9660,41,Diploma,Canada,Science,Beginner,6,76,4511,47,77,7,0,35,38,0,1,1
S9661,26,School,India,Business,Advanced,78,70,5789,44,25,31,3,17,45,200,1,0
S9662,28,UG,UK,Science,Beginner,75,41,720,9,125,9,10,7,80,200,1,1
S9663,26,Diploma,India,Business,Intermediate,62,35,3330,22,35,12,10,20,43,300,1,0
S9664,43,PG,India,Science,Beginner,80,13,3637,5,0,20,15,46,83,200,0,0
S9665,32,School,USA,Science,Advanced,24,65,2785,2,14,33,1,5,23,0,0,0
S9666,27,PG,USA,Business,Advanced,8,20,5250,47,132,14,1,25,83,0,1,0
S9667,33,Diploma,India,AI/ML,Beginner,99,36,4460,15,10,13,3,24,65,0,1,0
S9668,25,PG,India,Science,Intermediate,45,76,5358,19,147,29,8,42,43,100,1,0
S9669,31,Diploma,USA,Science,Beginner,42,18,4824,3,55,8,11,45,59,100,1,0
S9670,40,UG,India,Coding,Beginner,19,40,5569,48,101,15,13,56,81,0,1,0
S9671,38,PG,Australia,Business,Advanced,76,64,4358,35,110,9,4,66,93,0,0,0
S9672,30,School,Australia,Coding,Advanced,73,79,2187,50,7,31,8,52,71,0,0,0
S9673,23,PG,UK,Science,Advanced,96,10,2698,45,103,12,9,73,28,200,0,0
S9674,45,UG,UK,Science,Advanced,1,64,786,40,103,35,7,90,90,200,1,0
S9675,25,PG,India,Business,Advanced,4,26,3659,59,64,37,12,69,87,200,0,1
S9676,34,PG,USA,Business,Beginner,48,76,1521,16,38,5,14,32,65,0,1,0
S9677,21,Diploma,USA,Coding,Advanced,63,29,4144,7,121,26,14,82,56,0,0,0
S9678,41,School,Australia,Coding,Advanced,10,46,2149,21,116,17,12,68,69,200,0,1
S9679,41,UG,Australia,Science,Beginner,76,69,2114,15,110,22,14,39,25,100,0,0
S9680,42,School,Canada,Business,Advanced,8,42,2921,28,3,7,12,20,34,300,1,0
S9681,25,Diploma,USA,Science,Advanced,12,37,2448,21,116,3,10,22,68,100,1,0
S9682,20,PG,Canada,Science,Beginner,69,19,4538,34,104,34,4,98,44,200,1,0
S9683,31,PG,India,Science,Beginner,58,63,1726,23,5,10,13,83,33,100,1,0
S9684,30,Diploma,USA,Science,Beginner,82,72,4679,55,2,10,6,37,63,200,1,0
S9685,29,PG,Canada,Science,Intermediate,81,24,3508,38,32,40,11,74,83,200,1,0
S9686,34,UG,Australia,AI/ML,Beginner,84,56,3403,34,42,37,5,25,51,200,0,0
S9687,19,School,Canada,Business,Advanced,91,28,3793,24,131,4,3,19,52,200,1,0
S9688,26,Diploma,Australia,Science,Beginner,87,71,1582,19,5,38,7,49,59,100,1,1
S9689,31,PG,India,Science,Beginner,26,65,4913,23,22,16,2,57,64,0,0,1
S9690,40,PG,Canada,Science,Beginner,45,15,4305,41,97,2,11,87,73,300,0,0
S9691,25,UG,Australia,Coding,Advanced,62,70,1726,49,149,4,15,72,55,300,0,0
S9692,34,PG,USA,Science,Advanced,89,64,2094,36,23,22,14,97,62,0,0,0
S9693,24,UG,Australia,Coding,Beginner,24,48,2151,52,37,22,8,7,85,200,0,0
S9694,35,UG,Australia,AI/ML,Beginner,34,69,1975,28,19,26,14,43,43,300,0,0
S9695,35,PG,UK,Business,Beginner,31,23,3575,54,76,8,9,58,53,100,0,0
S9696,19,School,Australia,Coding,Advanced,32,22,1266,42,115,35,2,43,50,300,1,0
S9697,44,UG,USA,AI/ML,Beginner,93,82,5462,1,13,38,10,44,22,200,0,1
S9698,26,Diploma,USA,Coding,Advanced,14,82,5401,48,122,2,14,99,100,0,0,1
S9699,39,PG,Australia,Business,Advanced,99,82,5955,46,78,3,9,3,78,100,0,1
S9700,18,UG,India,AI/ML,Beginner,19,37,4392,1,77,27,3,33,90,0,1,1
S9701,38,UG,UK,Science,Beginner,35,35,318,17,38,14,2,49,41,0,1,1
S9702,45,UG,USA,Business,Intermediate,34,84,5441,32,132,15,14,91,70,100,0,0
S9703,20,UG,UK,Science,Beginner,2,23,4276,27,0,8,7,50,77,100,1,0
S9704,22,UG,UK,Science,Advanced,74,80,585,28,44,0,0,3,70,100,1,0
S9705,25,School,Australia,AI/ML,Beginner,28,33,1969,51,72,27,8,81,54,100,0,0
S9706,35,Diploma,Australia,AI/ML,Beginner,31,28,2930,35,74,31,3,22,63,200,1,1
S9707,39,PG,USA,Math,Beginner,76,55,4609,10,3,13,11,11,95,0,1,1
S9708,30,Diploma,India,AI/ML,Intermediate,54,23,2885,36,107,37,12,68,58,0,0,0
S9709,32,UG,Canada,Business,Advanced,33,72,4424,1,118,9,3,3,81,100,0,0
S9710,21,PG,USA,Science,Beginner,6,60,3751,9,51,39,3,91,82,200,0,0
S9711,29,School,UK,Business,Advanced,80,70,4801,47,90,25,11,18,80,300,1,0
S9712,45,PG,USA,AI/ML,Beginner,97,76,426,57,38,10,11,31,87,0,0,1
S9713,42,PG,UK,Science,Beginner,73,87,4189,52,112,35,1,88,78,100,0,0
S9714,43,School,UK,Science,Beginner,3,80,2570,2,143,6,11,89,63,300,1,0
S9715,43,Diploma,Australia,AI/ML,Beginner,91,81,4109,36,142,8,13,26,51,200,1,0
S9716,43,Diploma,India,Business,Advanced,45,24,4846,13,81,25,8,16,65,300,1,0
S9717,30,School,Canada,Business,Beginner,17,29,5299,33,67,30,1,60,69,300,1,0
S9718,20,School,UK,Science,Intermediate,39,28,3034,52,81,4,11,24,52,200,0,1
S9719,25,PG,UK,AI/ML,Beginner,72,90,5392,56,17,0,8,9,47,0,1,1
S9720,28,PG,USA,Business,Intermediate,2,56,4221,33,136,30,14,86,61,100,0,0
S9721,40,Diploma,USA,Coding,Advanced,81,83,2878,51,52,19,3,23,62,200,0,0
S9722,33,PG,Canada,Science,Intermediate,86,44,534,17,58,12,1,25,67,300,1,0
S9723,21,Diploma,UK,Science,Advanced,53,69,4628,60,30,9,12,66,84,0,0,0
S9724,21,Diploma,USA,Business,Advanced,80,10,5677,5,115,21,2,27,68,0,0,0
S9725,27,Diploma,India,Business,Advanced,36,86,555,46,10,14,5,35,38,0,0,1
S9726,31,PG,USA,Science,Intermediate,90,85,2087,51,148,25,7,13,54,300,1,1
S9727,45,UG,Australia,Science,Intermediate,83,28,2600,54,44,24,8,42,64,300,0,0
S9728,29,School,India,Science,Beginner,15,80,1729,54,40,21,5,34,65,200,0,0
S9729,26,PG,Australia,Math,Beginner,60,12,1442,3,116,10,8,2,75,200,1,0
S9730,44,PG,India,Coding,Advanced,28,78,1751,55,37,25,15,36,63,300,0,0
S9731,23,Diploma,Australia,Science,Beginner,26,26,2387,48,142,23,2,38,87,200,0,1
S9732,29,Diploma,India,Science,Intermediate,87,70,4452,30,13,15,9,51,76,200,1,0
S9733,18,PG,India,Science,Beginner,11,54,668,22,27,3,4,56,36,0,0,0
S9734,40,UG,Australia,Science,Beginner,98,43,559,53,15,14,5,87,42,0,0,1
S9735,28,Diploma,Canada,AI/ML,Beginner,48,48,393,30,90,29,1,42,29,300,1,0
S9736,30,Diploma,Australia,AI/ML,Beginner,63,59,3223,19,5,38,1,15,92,300,1,1
S9737,40,UG,India,Science,Advanced,95,37,1325,1,127,7,12,11,51,200,0,0
S9738,31,PG,Canada,Science,Advanced,89,47,2549,25,67,5,15,43,66,300,1,0
S9739,35,School,Australia,Science,Beginner,21,84,3877,33,115,22,2,38,61,100,0,1
S9740,20,PG,USA,Science,Intermediate,95,31,2878,5,49,12,7,8,57,300,1,0
S9741,24,Diploma,Australia,Business,Beginner,66,18,2055,3,83,2,5,77,67,200,0,1
S9742,32,PG,Australia,Business,Advanced,17,45,3650,23,57,37,3,42,51,0,0,0
S9743,22,UG,USA,Science,Advanced,3,74,5579,42,78,12,15,65,30,0,1,1
S9744,34,School,Australia,Science,Beginner,99,13,1771,27,115,37,5,18,36,200,0,0
S9745,28,UG,Canada,Science,Intermediate,52,64,2799,22,150,32,1,52,46,200,0,0
S9746,34,Diploma,UK,Science,Beginner,72,29,5742,29,115,31,11,76,45,0,1,0
S9747,28,PG,UK,Science,Advanced,30,86,2865,51,8,30,0,42,67,100,1,0
S9748,33,PG,India,Science,Beginner,97,17,3753,41,59,26,3,1,45,300,1,1
S9749,33,PG,India,Business,Intermediate,77,89,2786,11,68,2,13,47,69,200,1,0
S9750,22,PG,Australia,Business,Advanced,85,28,1475,9,34,24,4,92,47,200,0,0
S9751,43,School,Australia,Business,Advanced,67,10,4133,2,48,14,2,22,42,0,1,1
S9752,22,Diploma,USA,Business,Beginner,32,14,1465,5,124,2,15,95,55,200,1,0
S9753,24,PG,Canada,Coding,Advanced,34,53,386,50,9,0,11,61,47,200,0,0
S9754,24,PG,UK,Business,Beginner,62,80,4187,56,125,36,15,29,71,200,0,0
S9755,25,School,Canada,Math,Beginner,56,65,785,37,96,31,13,74,35,0,0,0
S9756,37,School,India,Science,Beginner,40,10,4387,4,134,10,1,28,52,0,0,1
S9757,31,Diploma,Australia,Science,Advanced,8,63,1652,37,111,1,7,10,80,200,0,1
S9758,35,PG,Canada,Science,Intermediate,42,84,4767,29,74,9,13,98,67,300,1,0
S9759,44,PG,India,Science,Beginner,25,12,508,60,53,6,12,78,28,100,0,1
S9760,39,School,UK,Business,Advanced,35,42,4740,3,137,35,11,40,66,200,0,0
S9761,20,PG,India,Science,Beginner,72,19,4128,22,50,35,8,67,72,100,1,0
S9762,28,Diploma,Canada,Business,Intermediate,62,64,5984,43,35,30,4,61,84,0,1,0
S9763,37,Diploma,Canada,Coding,Advanced,68,25,547,30,51,3,13,17,61,0,0,0
S9764,22,School,Australia,Business,Beginner,66,59,588,21,11,14,15,58,52,0,1,1
S9765,29,UG,UK,Business,Beginner,46,10,2017,38,110,8,8,18,45,100,0,0
S9766,27,School,Australia,Science,Beginner,23,50,4309,10,119,33,4,51,53,0,0,1
S9767,38,PG,Canada,AI/ML,Intermediate,59,37,392,4,21,40,13,36,85,100,0,1
S9768,20,School,Australia,Coding,Advanced,34,86,4706,35,67,24,0,44,40,0,0,1
S9769,18,School,Canada,Science,Advanced,76,64,2183,12,113,24,9,28,80,200,0,1
S9770,23,Diploma,UK,Science,Advanced,70,79,4204,54,137,12,3,30,56,200,0,1
S9771,37,Diploma,Canada,Business,Advanced,90,82,4828,25,82,18,7,38,40,300,0,0
